2006-11-16,07:00:00,CRYSTAL,power,18.69
2006-11-16,08:00:00,CRYSTAL,power,18.71
2006-11-16,09:00:00,CRYSTAL,power,18.73
2006-11-16,10:00:00,CRYSTAL,power,18.72
2006-11-16,11:00:00,CRYSTAL,power,18.7
2006-11-16,12:00:00,CRYSTAL,power,18.69
2006-11-16,13:00:00,CRYSTAL,power,18.64
2006-11-16,14:00:00,CRYSTAL,power,18.61
2006-11-16,15:00:00,CRYSTAL,power,18.57
2006-11-16,16:00:00,CRYSTAL,power,18.54
2006-11-16,17:00:00,CRYSTAL,power,18.56
2006-11-16,18:00:00,CRYSTAL,power,18.62
2006-11-16,19:00:00,CRYSTAL,power,18.66
2006-11-16,20:00:00,CRYSTAL,power,18.74
2006-11-16,21:00:00,CRYSTAL,power,18.79
2006-11-16,22:00:00,CRYSTAL,power,18.82
2006-11-16,23:00:00,CRYSTAL,power,18.8
2006-11-16,00:00:00,CRYSTAL,power release,1207
2006-11-16,01:00:00,CRYSTAL,power release,1207
2006-11-16,02:00:00,CRYSTAL,power release,1208
2006-11-16,03:00:00,CRYSTAL,power release,1207
2006-11-16,04:00:00,CRYSTAL,power release,1208
2006-11-16,05:00:00,CRYSTAL,power release,1208
2006-11-16,06:00:00,CRYSTAL,power release,1208
2006-11-16,07:00:00,CRYSTAL,power release,1208
2006-11-16,08:00:00,CRYSTAL,power release,1208
2006-11-16,09:00:00,CRYSTAL,power release,1208
2006-11-16,10:00:00,CRYSTAL,power release,1208
2006-11-16,11:00:00,CRYSTAL,power release,1208
2006-11-16,12:00:00,CRYSTAL,power release,1208
2006-11-16,13:00:00,CRYSTAL,power release,1208
2006-11-16,14:00:00,CRYSTAL,power release,1208
2006-11-16,15:00:00,CRYSTAL,power release,1207
2006-11-16,16:00:00,CRYSTAL,power release,1208
2006-11-16,17:00:00,CRYSTAL,power release,1207
2006-11-16,18:00:00,CRYSTAL,power release,1208
2006-11-16,19:00:00,CRYSTAL,power release,1208
2006-11-16,20:00:00,CRYSTAL,power release,1209
2006-11-16,21:00:00,CRYSTAL,power release,1207
2006-11-16,22:00:00,CRYSTAL,power release,1207
2006-11-16,23:00:00,CRYSTAL,power release,1209
2006-11-16,00:00:00,CRYSTAL,spill,0
2006-11-16,01:00:00,CRYSTAL,spill,0
2006-11-16,02:00:00,CRYSTAL,spill,0
2006-11-16,03:00:00,CRYSTAL,spill,0
2006-11-16,04:00:00,CRYSTAL,spill,0
2006-11-16,05:00:00,CRYSTAL,spill,0
2006-11-16,06:00:00,CRYSTAL,spill,0
2006-11-16,07:00:00,CRYSTAL,spill,0
2006-11-16,08:00:00,CRYSTAL,spill,0
2006-11-16,09:00:00,CRYSTAL,spill,0
2006-11-16,10:00:00,CRYSTAL,spill,0
2006-11-16,11:00:00,CRYSTAL,spill,0
2006-11-16,12:00:00,CRYSTAL,spill,0
2006-11-16,13:00:00,CRYSTAL,spill,0
2006-11-16,14:00:00,CRYSTAL,spill,0
2006-11-16,15:00:00,CRYSTAL,spill,0
2006-11-16,16:00:00,CRYSTAL,spill,0
2006-11-16,17:00:00,CRYSTAL,spill,0
2006-11-16,18:00:00,CRYSTAL,spill,0
2006-11-16,19:00:00,CRYSTAL,spill,0
2006-11-16,20:00:00,CRYSTAL,spill,0
2006-11-16,21:00:00,CRYSTAL,spill,0
2006-11-16,22:00:00,CRYSTAL,spill,0
2006-11-16,23:00:00,CRYSTAL,spill,0
2006-11-16,00:00:00,FLAMING,ave bypass release,0
2006-11-16,01:00:00,FLAMING,ave bypass release,0
2006-11-16,02:00:00,FLAMING,ave bypass release,0
2006-11-16,03:00:00,FLAMING,ave bypass release,0
2006-11-16,04:00:00,FLAMING,ave bypass release,0
2006-11-16,05:00:00,FLAMING,ave bypass release,0
2006-11-16,06:00:00,FLAMING,ave bypass release,0
2006-11-16,07:00:00,FLAMING,ave bypass release,0
2006-11-16,08:00:00,FLAMING,ave bypass release,0
2006-11-16,09:00:00,FLAMING,ave bypass release,0
2006-11-16,10:00:00,FLAMING,ave bypass release,0
2006-11-16,11:00:00,FLAMING,ave bypass release,0
2006-11-16,12:00:00,FLAMING,ave bypass release,0
