# Daily data
"NIIP"|"flow"|"2005-04-21"|335.27
"NIIP"|"flow"|"2005-04-22"|421.98
"NIIP"|"flow"|"2005-04-23"|298.46
"NIIP"|"flow"|"2005-04-24"|190.57
"NIIP"|"flow"|"2005-04-25"|8.07
"NIIP"|"flow"|"2005-04-26"|15.63
"NIIP"|"flow"|"2005-04-27"|399.8
"NIIP"|"flow"|"2005-04-28"|413.91
"NIIP"|"flow"|"2005-04-29"|149.74
"NIIP"|"flow"|"2005-04-30"|0
"NIIP"|"flow"|"2005-05-01"|104.87
"NIIP"|"flow"|"2005-05-02"|72.6
"NIIP"|"flow"|"2005-05-03"|0
"NIIP"|"flow"|"2005-05-04"|112.93
"NIIP"|"flow"|"2005-05-05"|200.66
"NIIP"|"flow"|"2005-05-06"|170.41
"NIIP"|"flow"|"2005-05-07"|8.07
"NIIP"|"flow"|"2005-05-08"|196.62
"NIIP"|"flow"|"2005-05-09"|531.38
"NIIP"|"flow"|"2005-05-10"|287.37
"NIIP"|"flow"|"2005-05-11"|450.21
"NIIP"|"flow"|"2005-05-12"|299.97
"NIIP"|"flow"|"2005-05-13"|231.91
"NIIP"|"flow"|"2005-05-14"|262.67
"NIIP"|"flow"|"2005-05-15"|498.11
"NIIP"|"flow"|"2005-05-16"|384.67
"NIIP"|"flow"|"2005-05-17"|469.88
"NIIP"|"flow"|"2005-05-18"|453.24
"NIIP"|"flow"|"2005-05-19"|386.19
"GUNNISON TUNNEL"|"flow"|"2005-04-21"|772.28
"GUNNISON TUNNEL"|"flow"|"2005-04-22"|856.84
"GUNNISON TUNNEL"|"flow"|"2005-04-23"|910.98
"GUNNISON TUNNEL"|"flow"|"2005-04-24"|911.73
"GUNNISON TUNNEL"|"flow"|"2005-04-25"|913.45
"GUNNISON TUNNEL"|"flow"|"2005-04-26"|913.14
"GUNNISON TUNNEL"|"flow"|"2005-04-27"|883.82
"GUNNISON TUNNEL"|"flow"|"2005-04-28"|887.57
"GUNNISON TUNNEL"|"flow"|"2005-04-29"|898.75
"GUNNISON TUNNEL"|"flow"|"2005-04-30"|898.13
"GUNNISON TUNNEL"|"flow"|"2005-05-01"|898.24
"GUNNISON TUNNEL"|"flow"|"2005-05-02"|899.53
"GUNNISON TUNNEL"|"flow"|"2005-05-03"|900.73
"GUNNISON TUNNEL"|"flow"|"2005-05-04"|900.79
"GUNNISON TUNNEL"|"flow"|"2005-05-05"|901.77
"GUNNISON TUNNEL"|"flow"|"2005-05-06"|901.05
"GUNNISON TUNNEL"|"flow"|"2005-05-07"|900.21
"GUNNISON TUNNEL"|"flow"|"2005-05-08"|899.7
"GUNNISON TUNNEL"|"flow"|"2005-05-09"|898.61
"GUNNISON TUNNEL"|"flow"|"2005-05-10"|898
"GUNNISON TUNNEL"|"flow"|"2005-05-11"|896.99
"GUNNISON TUNNEL"|"flow"|"2005-05-12"|895.26
"GUNNISON TUNNEL"|"flow"|"2005-05-13"|893.74
"GUNNISON TUNNEL"|"flow"|"2005-05-14"|893
"GUNNISON TUNNEL"|"flow"|"2005-05-15"|892.43
"GUNNISON TUNNEL"|"flow"|"2005-05-16"|892.42
"GUNNISON TUNNEL"|"flow"|"2005-05-17"|892.42
"GUNNISON TUNNEL"|"flow"|"2005-05-18"|892.1
"GUNNISON TUNNEL"|"flow"|"2005-05-19"|888.17
"JACKSON GULCH M AND I DIV"|"flow"|"2005-03-31"|.79
"JACKSON GULCH M AND I DIV"|"flow"|"2005-04-01"|.82
"JACKSON GULCH M AND I DIV"|"flow"|"2005-04-02"|.82
"JACKSON GULCH M AND I DIV"|"flow"|"2005-04-03"|.82
"JACKSON GULCH M AND I DIV"|"flow"|"2005-04-04"|.82
"JACKSON GULCH M AND I DIV"|"flow"|"2005-04-05"|.82
"JACKSON GULCH M AND I DIV"|"flow"|"2005-04-06"|.82
"JACKSON GULCH M AND I DIV"|"flow"|"2005-04-07"|.82
"JACKSON GULCH M AND I DIV"|"flow"|"2005-04-08"|.82
"JACKSON GULCH M AND I DIV"|"flow"|"2005-04-09"|.82
"JACKSON GULCH M AND I DIV"|"flow"|"2005-04-10"|.82
"JACKSON GULCH M AND I DIV"|"flow"|"2005-04-11"|.82
"JACKSON GULCH M AND I DIV"|"flow"|"2005-04-12"|.82
"JACKSON GULCH M AND I DIV"|"flow"|"2005-04-13"|.82
"JACKSON GULCH M AND I DIV"|"flow"|"2005-04-14"|.82
"JACKSON GULCH M AND I DIV"|"flow"|"2005-04-15"|.82
"JACKSON GULCH M AND I DIV"|"flow"|"2005-04-16"|.82
"JACKSON GULCH M AND I DIV"|"flow"|"2005-04-17"|.82
"JACKSON GULCH M AND I DIV"|"flow"|"2005-04-18"|.82
"JACKSON GULCH M AND I DIV"|"flow"|"2005-04-19"|.82
"JACKSON GULCH M AND I DIV"|"flow"|"2005-04-20"|.82
"JACKSON GULCH M AND I DIV"|"flow"|"2005-04-21"|.82
"JACKSON GULCH M AND I DIV"|"flow"|"2005-04-22"|.82
"JACKSON GULCH M AND I DIV"|"flow"|"2005-04-23"|.82
"JACKSON GULCH M AND I DIV"|"flow"|"2005-04-24"|.82
"JACKSON GULCH M AND I DIV"|"flow"|"2005-04-25"|.82
"JACKSON GULCH M AND I DIV"|"flow"|"2005-04-26"|.82
"JACKSON GULCH M AND I DIV"|"flow"|"2005-04-27"|.82
"JACKSON GULCH M AND I DIV"|"flow"|"2005-04-28"|.82
"JACKSON GULCH M AND I DIV"|"flow"|"2005-04-29"|.82
"JACKSON GULCH M AND I DIV"|"flow"|"2005-04-30"|.82
"CURRANT CREEK DIV TO STRAWBERRY TUNNEL"|"flow"|"2005-04-19"|229.9
"CURRANT CREEK DIV TO STRAWBERRY TUNNEL"|"flow"|"2005-04-20"|205.19
"CURRANT CREEK DIV TO STRAWBERRY TUNNEL"|"flow"|"2005-04-21"|190.07
"CURRANT CREEK DIV TO STRAWBERRY TUNNEL"|"flow"|"2005-04-22"|169.9
"CURRANT CREEK DIV TO STRAWBERRY TUNNEL"|"flow"|"2005-04-23"|133.1
"CURRANT CREEK DIV TO STRAWBERRY TUNNEL"|"flow"|"2005-04-24"|101.84
"CURRANT CREEK DIV TO STRAWBERRY TUNNEL"|"flow"|"2005-04-25"|144.19
"CURRANT CREEK DIV TO STRAWBERRY TUNNEL"|"flow"|"2005-04-26"|180.99
"CURRANT CREEK DIV TO STRAWBERRY TUNNEL"|"flow"|"2005-04-27"|196.12
"CURRANT CREEK DIV TO STRAWBERRY TUNNEL"|"flow"|"2005-04-28"|225.86
"CURRANT CREEK DIV TO STRAWBERRY TUNNEL"|"flow"|"2005-04-29"|276.78
"CURRANT CREEK DIV TO STRAWBERRY TUNNEL"|"flow"|"2005-04-30"|245.02
"CURRANT CREEK DIV TO STRAWBERRY TUNNEL"|"flow"|"2005-05-01"|211.24
"CURRANT CREEK DIV TO STRAWBERRY TUNNEL"|"flow"|"2005-05-02"|190.07
"CURRANT CREEK DIV TO STRAWBERRY TUNNEL"|"flow"|"2005-05-03"|169.9
"CURRANT CREEK DIV TO STRAWBERRY TUNNEL"|"flow"|"2005-05-04"|197.13
"CURRANT CREEK DIV TO STRAWBERRY TUNNEL"|"flow"|"2005-05-05"|200.15
"CURRANT CREEK DIV TO STRAWBERRY TUNNEL"|"flow"|"2005-05-06"|255.1
"CURRANT CREEK DIV TO STRAWBERRY TUNNEL"|"flow"|"2005-05-07"|319.13
"CURRANT CREEK DIV TO STRAWBERRY TUNNEL"|"flow"|"2005-05-08"|328.71
"CURRANT CREEK DIV TO STRAWBERRY TUNNEL"|"flow"|"2005-05-09"|355.94
"CURRANT CREEK DIV TO STRAWBERRY TUNNEL"|"flow"|"2005-05-10"|416.94
"CURRANT CREEK DIV TO STRAWBERRY TUNNEL"|"flow"|"2005-05-11"|456.26
"CURRANT CREEK DIV TO STRAWBERRY TUNNEL"|"flow"|"2005-05-12"|450.21
"CURRANT CREEK DIV TO STRAWBERRY TUNNEL"|"flow"|"2005-05-13"|438.11
"CURRANT CREEK DIV TO STRAWBERRY TUNNEL"|"flow"|"2005-05-14"|430.05
"CURRANT CREEK DIV TO STRAWBERRY TUNNEL"|"flow"|"2005-05-15"|429.04
"STRAWBERRY DIV TO SYAR TUNNEL"|"flow"|"2005-04-19"|24.2
"STRAWBERRY DIV TO SYAR TUNNEL"|"flow"|"2005-04-20"|25.21
"STRAWBERRY DIV TO SYAR TUNNEL"|"flow"|"2005-04-21"|24.2
"STRAWBERRY DIV TO SYAR TUNNEL"|"flow"|"2005-04-22"|24.2
"STRAWBERRY DIV TO SYAR TUNNEL"|"flow"|"2005-04-23"|24.2
"STRAWBERRY DIV TO SYAR TUNNEL"|"flow"|"2005-04-24"|24.2
"STRAWBERRY DIV TO SYAR TUNNEL"|"flow"|"2005-04-25"|24.2
"STRAWBERRY DIV TO SYAR TUNNEL"|"flow"|"2005-04-26"|24.2
"STRAWBERRY DIV TO SYAR TUNNEL"|"flow"|"2005-04-27"|24.2
"STRAWBERRY DIV TO SYAR TUNNEL"|"flow"|"2005-04-28"|24.2
"STRAWBERRY DIV TO SYAR TUNNEL"|"flow"|"2005-04-29"|24.2
"STRAWBERRY DIV TO SYAR TUNNEL"|"flow"|"2005-04-30"|24.2
"STRAWBERRY DIV TO SYAR TUNNEL"|"flow"|"2005-05-01"|24.2
"STRAWBERRY DIV TO SYAR TUNNEL"|"flow"|"2005-05-02"|24.2
"STRAWBERRY DIV TO SYAR TUNNEL"|"flow"|"2005-05-03"|24.2
"STRAWBERRY DIV TO SYAR TUNNEL"|"flow"|"2005-05-04"|24.2
"STRAWBERRY DIV TO SYAR TUNNEL"|"flow"|"2005-05-05"|24.2
"STRAWBERRY DIV TO SYAR TUNNEL"|"flow"|"2005-05-06"|24.2
"STRAWBERRY DIV TO SYAR TUNNEL"|"flow"|"2005-05-07"|24.2
"STRAWBERRY DIV TO SYAR TUNNEL"|"flow"|"2005-05-08"|24.2
"STRAWBERRY DIV TO SYAR TUNNEL"|"flow"|"2005-05-09"|24.2
"STRAWBERRY DIV TO SYAR TUNNEL"|"flow"|"2005-05-10"|24.2
"STRAWBERRY DIV TO SYAR TUNNEL"|"flow"|"2005-05-11"|24.2
"STRAWBERRY DIV TO SYAR TUNNEL"|"flow"|"2005-05-12"|24.2
"STRAWBERRY DIV TO SYAR TUNNEL"|"flow"|"2005-05-13"|24.2
"STRAWBERRY DIV TO SYAR TUNNEL"|"flow"|"2005-05-14"|24.2
"STRAWBERRY DIV TO SYAR TUNNEL"|"flow"|"2005-05-15"|24.2
"UPPER STILLWATER DIV TO STRAWBERRY AQUEDUCT"|"flow"|"2005-04-19"|80.16
"UPPER STILLWATER DIV TO STRAWBERRY AQUEDUCT"|"flow"|"2005-04-20"|78.14
"UPPER STILLWATER DIV TO STRAWBERRY AQUEDUCT"|"flow"|"2005-04-21"|72.09
"UPPER STILLWATER DIV TO STRAWBERRY AQUEDUCT"|"flow"|"2005-04-22"|64.03
"UPPER STILLWATER DIV TO STRAWBERRY AQUEDUCT"|"flow"|"2005-04-23"|64.03
"UPPER STILLWATER DIV TO STRAWBERRY AQUEDUCT"|"flow"|"2005-04-24"|77.14
"UPPER STILLWATER DIV TO STRAWBERRY AQUEDUCT"|"flow"|"2005-04-25"|83.19
"UPPER STILLWATER DIV TO STRAWBERRY AQUEDUCT"|"flow"|"2005-04-26"|83.19
"UPPER STILLWATER DIV TO STRAWBERRY AQUEDUCT"|"flow"|"2005-04-27"|93.27
"UPPER STILLWATER DIV TO STRAWBERRY AQUEDUCT"|"flow"|"2005-04-28"|102.85
"UPPER STILLWATER DIV TO STRAWBERRY AQUEDUCT"|"flow"|"2005-04-29"|103.86
"UPPER STILLWATER DIV TO STRAWBERRY AQUEDUCT"|"flow"|"2005-04-30"|98.82
"UPPER STILLWATER DIV TO STRAWBERRY AQUEDUCT"|"flow"|"2005-05-01"|91.25
"UPPER STILLWATER DIV TO STRAWBERRY AQUEDUCT"|"flow"|"2005-05-02"|84.19
"UPPER STILLWATER DIV TO STRAWBERRY AQUEDUCT"|"flow"|"2005-05-03"|80.16
"UPPER STILLWATER DIV TO STRAWBERRY AQUEDUCT"|"flow"|"2005-05-04"|78.14
"UPPER STILLWATER DIV TO STRAWBERRY AQUEDUCT"|"flow"|"2005-05-05"|84.19
"UPPER STILLWATER DIV TO STRAWBERRY AQUEDUCT"|"flow"|"2005-05-06"|111.92
"UPPER STILLWATER DIV TO STRAWBERRY AQUEDUCT"|"flow"|"2005-05-07"|128.06
"UPPER STILLWATER DIV TO STRAWBERRY AQUEDUCT"|"flow"|"2005-05-08"|129.06
"UPPER STILLWATER DIV TO STRAWBERRY AQUEDUCT"|"flow"|"2005-05-09"|137.13
"UPPER STILLWATER DIV TO STRAWBERRY AQUEDUCT"|"flow"|"2005-05-10"|153.26
"UPPER STILLWATER DIV TO STRAWBERRY AQUEDUCT"|"flow"|"2005-05-11"|158.81
"UPPER STILLWATER DIV TO STRAWBERRY AQUEDUCT"|"flow"|"2005-05-12"|154.27
"UPPER STILLWATER DIV TO STRAWBERRY AQUEDUCT"|"flow"|"2005-05-13"|144.69
"UPPER STILLWATER DIV TO STRAWBERRY AQUEDUCT"|"flow"|"2005-05-14"|145.7
"UPPER STILLWATER DIV TO STRAWBERRY AQUEDUCT"|"flow"|"2005-05-15"|161.84
"DEER CREEK DIV TO SL AQUEDUCT"|"flow"|"2005-04-17"|32.27
"DEER CREEK DIV TO SL AQUEDUCT"|"flow"|"2005-04-18"|44.87
"DEER CREEK DIV TO SL AQUEDUCT"|"flow"|"2005-04-19"|42.35
"DEER CREEK DIV TO SL AQUEDUCT"|"flow"|"2005-04-20"|40.33
"DEER CREEK DIV TO SL AQUEDUCT"|"flow"|"2005-04-21"|40.33
"DEER CREEK DIV TO SL AQUEDUCT"|"flow"|"2005-04-22"|34.28
"DEER CREEK DIV TO SL AQUEDUCT"|"flow"|"2005-04-23"|25.71
"DEER CREEK DIV TO SL AQUEDUCT"|"flow"|"2005-04-24"|25.21
"DEER CREEK DIV TO SL AQUEDUCT"|"flow"|"2005-04-25"|27.22
"DEER CREEK DIV TO SL AQUEDUCT"|"flow"|"2005-04-26"|26.22
"DEER CREEK DIV TO SL AQUEDUCT"|"flow"|"2005-04-27"|22.18
"DEER CREEK DIV TO SL AQUEDUCT"|"flow"|"2005-04-28"|26.22
"DEER CREEK DIV TO SL AQUEDUCT"|"flow"|"2005-04-29"|26.22
"DEER CREEK DIV TO SL AQUEDUCT"|"flow"|"2005-04-30"|22.18
"DEER CREEK DIV TO SL AQUEDUCT"|"flow"|"2005-05-01"|16.13
"DEER CREEK DIV TO SL AQUEDUCT"|"flow"|"2005-05-02"|15.63
"DEER CREEK DIV TO SL AQUEDUCT"|"flow"|"2005-05-03"|16.13
"DEER CREEK DIV TO SL AQUEDUCT"|"flow"|"2005-05-04"|15.12
"DEER CREEK DIV TO SL AQUEDUCT"|"flow"|"2005-05-05"|16.13
"DEER CREEK DIV TO SL AQUEDUCT"|"flow"|"2005-05-06"|23.19
"DEER CREEK DIV TO SL AQUEDUCT"|"flow"|"2005-05-07"|25.71
"DEER CREEK DIV TO SL AQUEDUCT"|"flow"|"2005-05-08"|25.71
"DEER CREEK DIV TO SL AQUEDUCT"|"flow"|"2005-05-09"|19.66
"DEER CREEK DIV TO SL AQUEDUCT"|"flow"|"2005-05-10"|18.65
"DEER CREEK DIV TO SL AQUEDUCT"|"flow"|"2005-05-11"|27.22
"DEER CREEK DIV TO SL AQUEDUCT"|"flow"|"2005-05-12"|31.26
"DEER CREEK DIV TO SL AQUEDUCT"|"flow"|"2005-05-13"|46.38
"DEER CREEK DIV TO SL AQUEDUCT"|"flow"|"2005-05-14"|45.88
"DEER CREEK DIV TO SL AQUEDUCT"|"flow"|"2005-05-15"|45.88
"DEER CREEK DIV TO SL AQUEDUCT"|"flow"|"2005-05-16"|46.38
"DEER CREEK DIV TO SL AQUEDUCT"|"flow"|"2005-05-17"|42.85
"DEER CREEK DIV TO SL AQUEDUCT"|"flow"|"2005-05-18"|36.3
"DEER CREEK DIV TO SL AQUEDUCT"|"flow"|"2005-05-19"|36.8
"TAYLOR PARK"|"storage"|"2005-04-21"|68993
"TAYLOR PARK"|"storage"|"2005-04-22"|69182
"TAYLOR PARK"|"storage"|"2005-04-23"|69341
"TAYLOR PARK"|"storage"|"2005-04-24"|69626
"TAYLOR PARK"|"storage"|"2005-04-25"|69689
"TAYLOR PARK"|"storage"|"2005-04-26"|69689
"TAYLOR PARK"|"storage"|"2005-04-27"|69768
"TAYLOR PARK"|"storage"|"2005-04-28"|69737
"TAYLOR PARK"|"storage"|"2005-04-29"|69705
"TAYLOR PARK"|"storage"|"2005-04-30"|69657
"TAYLOR PARK"|"storage"|"2005-05-01"|69626
"TAYLOR PARK"|"storage"|"2005-05-02"|69593
"TAYLOR PARK"|"storage"|"2005-05-03"|69388
"TAYLOR PARK"|"storage"|"2005-05-04"|69261
"TAYLOR PARK"|"storage"|"2005-05-05"|69073
"TAYLOR PARK"|"storage"|"2005-05-06"|68962
"TAYLOR PARK"|"storage"|"2005-05-07"|68883
"TAYLOR PARK"|"storage"|"2005-05-08"|68820
"TAYLOR PARK"|"storage"|"2005-05-09"|68695
"TAYLOR PARK"|"storage"|"2005-05-10"|68695
"TAYLOR PARK"|"storage"|"2005-05-11"|68584
"TAYLOR PARK"|"storage"|"2005-05-12"|68506
"TAYLOR PARK"|"storage"|"2005-05-13"|68380
"TAYLOR PARK"|"storage"|"2005-05-14"|68302
"TAYLOR PARK"|"storage"|"2005-05-15"|68287
"TAYLOR PARK"|"storage"|"2005-05-16"|68270
"TAYLOR PARK"|"storage"|"2005-05-17"|68333
"TAYLOR PARK"|"storage"|"2005-05-18"|68365
"TAYLOR PARK"|"storage"|"2005-05-19"|68537
"TAYLOR PARK"|"inflow"|"2005-04-15"|81.34
"TAYLOR PARK"|"inflow"|"2005-04-16"|87.94
"TAYLOR PARK"|"inflow"|"2005-04-17"|142.26
"TAYLOR PARK"|"inflow"|"2005-04-18"|159.92
"TAYLOR PARK"|"inflow"|"2005-04-19"|166.6
"TAYLOR PARK"|"inflow"|"2005-04-20"|246.3
"TAYLOR PARK"|"inflow"|"2005-04-21"|126.04
"TAYLOR PARK"|"inflow"|"2005-04-22"|237.27
"TAYLOR PARK"|"inflow"|"2005-04-23"|222.24
"TAYLOR PARK"|"inflow"|"2005-04-24"|285.79
"TAYLOR PARK"|"inflow"|"2005-04-25"|173.8
"TAYLOR PARK"|"inflow"|"2005-04-26"|141.99
"TAYLOR PARK"|"inflow"|"2005-04-27"|181.97
"TAYLOR PARK"|"inflow"|"2005-04-28"|126.63
"TAYLOR PARK"|"inflow"|"2005-04-29"|125.95
"TAYLOR PARK"|"inflow"|"2005-04-30"|117.84
"TAYLOR PARK"|"inflow"|"2005-05-01"|126.34
"TAYLOR PARK"|"inflow"|"2005-05-02"|141.7
"TAYLOR PARK"|"inflow"|"2005-05-03"|90.59
"TAYLOR PARK"|"inflow"|"2005-05-04"|147.41
"TAYLOR PARK"|"inflow"|"2005-05-05"|116.12
"TAYLOR PARK"|"inflow"|"2005-05-06"|155.73
"TAYLOR PARK"|"inflow"|"2005-05-07"|172.25
"TAYLOR PARK"|"inflow"|"2005-05-08"|180.19
"TAYLOR PARK"|"inflow"|"2005-05-09"|148.71
"TAYLOR PARK"|"inflow"|"2005-05-10"|211.96
"TAYLOR PARK"|"inflow"|"2005-05-11"|155.92
"TAYLOR PARK"|"inflow"|"2005-05-12"|172.3
"TAYLOR PARK"|"inflow"|"2005-05-13"|148.18
"TAYLOR PARK"|"inflow"|"2005-05-14"|172.27
"TAYLOR PARK"|"inflow"|"2005-05-15"|204.08
"TAYLOR PARK"|"inflow"|"2005-05-16"|221.63
"TAYLOR PARK"|"inflow"|"2005-05-17"|281.46
"TAYLOR PARK"|"inflow"|"2005-05-18"|265.65
"TAYLOR PARK"|"inflow"|"2005-05-19"|336.06
"TAYLOR PARK"|"release"|"2005-04-15"|113.11
"TAYLOR PARK"|"release"|"2005-04-16"|127.27
"TAYLOR PARK"|"release"|"2005-04-17"|127.14
"TAYLOR PARK"|"release"|"2005-04-18"|135.72
"TAYLOR PARK"|"release"|"2005-04-19"|142.9
"TAYLOR PARK"|"release"|"2005-04-20"|142.95
"TAYLOR PARK"|"release"|"2005-04-21"|142.18
"TAYLOR PARK"|"release"|"2005-04-22"|141.99
"TAYLOR PARK"|"release"|"2005-04-23"|142.08
"TAYLOR PARK"|"release"|"2005-04-24"|142.1
"TAYLOR PARK"|"release"|"2005-04-25"|142.04
"TAYLOR PARK"|"release"|"2005-04-26"|141.99
"TAYLOR PARK"|"release"|"2005-04-27"|142.14
"TAYLOR PARK"|"release"|"2005-04-28"|142.25
"TAYLOR PARK"|"release"|"2005-04-29"|142.08
"TAYLOR PARK"|"release"|"2005-04-30"|142.04
"TAYLOR PARK"|"release"|"2005-05-01"|141.97
"TAYLOR PARK"|"release"|"2005-05-02"|158.34
"TAYLOR PARK"|"release"|"2005-05-03"|193.95
"TAYLOR PARK"|"release"|"2005-05-04"|211.44
"TAYLOR PARK"|"release"|"2005-05-05"|210.91
"TAYLOR PARK"|"release"|"2005-05-06"|211.69
"TAYLOR PARK"|"release"|"2005-05-07"|212.08
"TAYLOR PARK"|"release"|"2005-05-08"|211.95
"TAYLOR PARK"|"release"|"2005-05-09"|211.73
"TAYLOR PARK"|"release"|"2005-05-10"|211.96
"TAYLOR PARK"|"release"|"2005-05-11"|211.89
"TAYLOR PARK"|"release"|"2005-05-12"|211.62
"TAYLOR PARK"|"release"|"2005-05-13"|211.7
"TAYLOR PARK"|"release"|"2005-05-14"|211.6
"TAYLOR PARK"|"release"|"2005-05-15"|211.64
"TAYLOR PARK"|"release"|"2005-05-16"|230.2
"TAYLOR PARK"|"release"|"2005-05-17"|249.7
"TAYLOR PARK"|"release"|"2005-05-18"|249.52
"TAYLOR PARK"|"release"|"2005-05-19"|249.34
"TAYLOR PARK"|"pool elevation"|"2005-04-21"|9309.43
"TAYLOR PARK"|"pool elevation"|"2005-04-22"|9309.55
"TAYLOR PARK"|"pool elevation"|"2005-04-23"|9309.65
"TAYLOR PARK"|"pool elevation"|"2005-04-24"|9309.83
"TAYLOR PARK"|"pool elevation"|"2005-04-25"|9309.87
"TAYLOR PARK"|"pool elevation"|"2005-04-26"|9309.87
"TAYLOR PARK"|"pool elevation"|"2005-04-27"|9309.92
"TAYLOR PARK"|"pool elevation"|"2005-04-28"|9309.9
"TAYLOR PARK"|"pool elevation"|"2005-04-29"|9309.88
"TAYLOR PARK"|"pool elevation"|"2005-04-30"|9309.85
"TAYLOR PARK"|"pool elevation"|"2005-05-01"|9309.83
"TAYLOR PARK"|"pool elevation"|"2005-05-02"|9309.81
"TAYLOR PARK"|"pool elevation"|"2005-05-03"|9309.68
"TAYLOR PARK"|"pool elevation"|"2005-05-04"|9309.6
"TAYLOR PARK"|"pool elevation"|"2005-05-05"|9309.48
"TAYLOR PARK"|"pool elevation"|"2005-05-06"|9309.41
"TAYLOR PARK"|"pool elevation"|"2005-05-07"|9309.36
"TAYLOR PARK"|"pool elevation"|"2005-05-08"|9309.32
"TAYLOR PARK"|"pool elevation"|"2005-05-09"|9309.24
"TAYLOR PARK"|"pool elevation"|"2005-05-10"|9309.24
"TAYLOR PARK"|"pool elevation"|"2005-05-11"|9309.17
"TAYLOR PARK"|"pool elevation"|"2005-05-12"|9309.12
"TAYLOR PARK"|"pool elevation"|"2005-05-13"|9309.04
"TAYLOR PARK"|"pool elevation"|"2005-05-14"|9308.99
"TAYLOR PARK"|"pool elevation"|"2005-05-15"|9308.98
"TAYLOR PARK"|"pool elevation"|"2005-05-16"|9308.97
"TAYLOR PARK"|"pool elevation"|"2005-05-17"|9309.01
"TAYLOR PARK"|"pool elevation"|"2005-05-18"|9309.03
"TAYLOR PARK"|"pool elevation"|"2005-05-19"|9309.14
"BLUE MESA"|"storage"|"2005-04-21"|382177
"BLUE MESA"|"storage"|"2005-04-22"|380612
"BLUE MESA"|"storage"|"2005-04-23"|383245
"BLUE MESA"|"storage"|"2005-04-24"|382743
"BLUE MESA"|"storage"|"2005-04-25"|381428
"BLUE MESA"|"storage"|"2005-04-26"|379990
"BLUE MESA"|"storage"|"2005-04-27"|378431
"BLUE MESA"|"storage"|"2005-04-28"|376937
"BLUE MESA"|"storage"|"2005-04-29"|375076
"BLUE MESA"|"storage"|"2005-04-30"|377249
"BLUE MESA"|"storage"|"2005-05-01"|375449
"BLUE MESA"|"storage"|"2005-05-02"|373094
"BLUE MESA"|"storage"|"2005-05-03"|370938
"BLUE MESA"|"storage"|"2005-05-04"|368663
"BLUE MESA"|"storage"|"2005-05-05"|366459
"BLUE MESA"|"storage"|"2005-05-06"|364626
"BLUE MESA"|"storage"|"2005-05-07"|367314
"BLUE MESA"|"storage"|"2005-05-08"|365662
"BLUE MESA"|"storage"|"2005-05-09"|364078
"BLUE MESA"|"storage"|"2005-05-10"|362678
"BLUE MESA"|"storage"|"2005-05-11"|361525
"BLUE MESA"|"storage"|"2005-05-12"|360311
"BLUE MESA"|"storage"|"2005-05-13"|358740
"BLUE MESA"|"storage"|"2005-05-14"|359889
"BLUE MESA"|"storage"|"2005-05-15"|358256
"BLUE MESA"|"storage"|"2005-05-16"|357532
"BLUE MESA"|"storage"|"2005-05-17"|357773
"BLUE MESA"|"storage"|"2005-05-18"|358377
"BLUE MESA"|"storage"|"2005-05-19"|359342
"BLUE MESA"|"evaporation"|"2005-04-21"|21.3
"BLUE MESA"|"evaporation"|"2005-04-22"|21.25
"BLUE MESA"|"evaporation"|"2005-04-23"|21.33
"BLUE MESA"|"evaporation"|"2005-04-24"|21.94
"BLUE MESA"|"evaporation"|"2005-04-25"|21.9
"BLUE MESA"|"evaporation"|"2005-04-26"|22.47
"BLUE MESA"|"evaporation"|"2005-04-27"|22.42
"BLUE MESA"|"evaporation"|"2005-04-28"|22.37
"BLUE MESA"|"evaporation"|"2005-04-29"|22.93
"BLUE MESA"|"evaporation"|"2005-04-30"|23
"BLUE MESA"|"evaporation"|"2005-05-01"|22.94
"BLUE MESA"|"evaporation"|"2005-05-02"|23.48
"BLUE MESA"|"evaporation"|"2005-05-03"|23.4
"BLUE MESA"|"evaporation"|"2005-05-04"|23.93
"BLUE MESA"|"evaporation"|"2005-05-05"|23.85
"BLUE MESA"|"evaporation"|"2005-05-06"|23.78
"BLUE MESA"|"evaporation"|"2005-05-07"|24.49
"BLUE MESA"|"evaporation"|"2005-05-08"|24.43
"BLUE MESA"|"evaporation"|"2005-05-09"|24.98
"BLUE MESA"|"evaporation"|"2005-05-10"|24.92
"BLUE MESA"|"evaporation"|"2005-05-11"|24.88
"BLUE MESA"|"evaporation"|"2005-05-12"|25.44
"BLUE MESA"|"evaporation"|"2005-05-13"|25.37
"BLUE MESA"|"evaporation"|"2005-05-14"|26.02
"BLUE MESA"|"evaporation"|"2005-05-15"|25.95
"BLUE MESA"|"evaporation"|"2005-05-16"|25.93
"BLUE MESA"|"evaporation"|"2005-05-17"|26.54
"BLUE MESA"|"evaporation"|"2005-05-18"|26.57
"BLUE MESA"|"evaporation"|"2005-05-19"|27.21
"BLUE MESA"|"inflow"|"2005-04-13"|644.36
"BLUE MESA"|"inflow"|"2005-04-14"|749.5
"BLUE MESA"|"inflow"|"2005-04-17"|1376.44
"BLUE MESA"|"inflow"|"2005-04-18"|1491.87
"BLUE MESA"|"inflow"|"2005-04-21"|1592.29
"BLUE MESA"|"inflow"|"2005-04-22"|1395.13
"BLUE MESA"|"inflow"|"2005-04-23"|1388.62
"BLUE MESA"|"inflow"|"2005-04-24"|1897.63
"BLUE MESA"|"inflow"|"2005-04-25"|1527.05
